EVENT_ID,SOURCE,PROJECT,STATION,SAMPLE_DATE,SAMPLE_TIME,DEPTH,LAYER,SAMPLE_TYPE,SAMPLE_ID,PARAMETER,QUALIFIER,VALUE,UNIT,METHOD,LAB,PROBLEM,DETAILS,TOTAL_DEPTH,UPPER_PYCNOCLINE,LOWER_PYCNOCLINE,LAT,LONG
39409,MDDNR,TRIB,CB5.1W,7/20/1994,6:25,0.5,S,ISM,M1,SALINITY,,9.85,PPT,F02,,,,9,,,38.32522,-76.37574
39409,MDDNR,TRIB,CB5.1W,7/20/1994,6:25,3,AP,ISM,M1,SALINITY,,9.85,PPT,F02,,,,9,,,38.32522,-76.37574
39409,MDDNR,TRIB,CB5.1W,7/20/1994,6:25,6,BP,ISM,M1,SALINITY,,10.69,PPT,F02,,,,9,,,38.32522,-76.37574
39409,MDDNR,TRIB,CB5.1W,7/20/1994,6:25,8,B,ISM,M1,SALINITY,,11.61,PPT,F02,,,,9,,,38.32522,-76.37574
39410,MDDNR,TRIB,CB5.1W,8/4/1994,6:55,0.5,S,ISM,M1,SALINITY,,10.5,PPT,F02,,,,9,,,38.32522,-76.37574
39410,MDDNR,TRIB,CB5.1W,8/4/1994,6:55,3,AP,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9,,,38.32522,-76.37574
39410,MDDNR,TRIB,CB5.1W,8/4/1994,6:55,6,BP,ISM,M1,SALINITY,,10.5,PPT,F02,,,,9,,,38.32522,-76.37574
39410,MDDNR,TRIB,CB5.1W,8/4/1994,6:55,8,B,ISM,M1,SALINITY,,10.82,PPT,F02,,,,9,,,38.32522,-76.37574
39411,MDDNR,TRIB,CB5.1W,8/22/1994,8:40,0.5,S,ISM,M1,SALINITY,,11.54,PPT,F02,,,,9,,,38.32522,-76.37574
39411,MDDNR,TRIB,CB5.1W,8/22/1994,8:40,3,AP,ISM,M1,SALINITY,,11.54,PPT,F02,,,,9,,,38.32522,-76.37574
39411,MDDNR,TRIB,CB5.1W,8/22/1994,8:40,6,BP,ISM,M1,SALINITY,,11.54,PPT,F02,,,,9,,,38.32522,-76.37574
39411,MDDNR,TRIB,CB5.1W,8/22/1994,8:40,8,B,ISM,M1,SALINITY,,11.67,PPT,F02,,,,9,,,38.32522,-76.37574
39412,MDDNR,TRIB,CB5.1W,9/6/1994,8:00,0.5,S,ISM,M1,SALINITY,,9.4,PPT,F02,,,,9,,,38.32522,-76.37574
39412,MDDNR,TRIB,CB5.1W,9/6/1994,8:00,1,M,ISM,M1,SALINITY,,9.4,PPT,F02,,,,9,,,38.32522,-76.37574
39412,MDDNR,TRIB,CB5.1W,9/6/1994,8:00,2,M,ISM,M1,SALINITY,,9.85,PPT,F02,,,,9,,,38.32522,-76.37574
39412,MDDNR,TRIB,CB5.1W,9/6/1994,8:00,3,AP,ISM,M1,SALINITY,,10.11,PPT,F02,,,,9,,,38.32522,-76.37574
39412,MDDNR,TRIB,CB5.1W,9/6/1994,8:00,6,BP,ISM,M1,SALINITY,,10.76,PPT,F02,,,,9,,,38.32522,-76.37574
39412,MDDNR,TRIB,CB5.1W,9/6/1994,8:00,8,B,ISM,M1,SALINITY,,10.76,PPT,F02,,,,9,,,38.32522,-76.37574
39413,MDDNR,TRIB,CB5.1W,9/19/1994,7:39,0.5,S,ISM,M1,SALINITY,,12.86,PPT,F02,,,,9,,,38.32522,-76.37574
39413,MDDNR,TRIB,CB5.1W,9/19/1994,7:39,3,AP,ISM,M1,SALINITY,,12.93,PPT,F02,,,,9,,,38.32522,-76.37574
39413,MDDNR,TRIB,CB5.1W,9/19/1994,7:39,6,BP,ISM,M1,SALINITY,,13.13,PPT,F02,,,,9,,,38.32522,-76.37574
39413,MDDNR,TRIB,CB5.1W,9/19/1994,7:39,8,B,ISM,M1,SALINITY,,13.26,PPT,F02,,,,9,,,38.32522,-76.37574
39414,MDDNR,TRIB,CB5.1W,10/5/1994,7:05,0.5,S,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
39414,MDDNR,TRIB,CB5.1W,10/5/1994,7:05,3,AP,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
39414,MDDNR,TRIB,CB5.1W,10/5/1994,7:05,6,BP,ISM,M1,SALINITY,,14.66,PPT,F02,,,,9,,,38.32522,-76.37574
39414,MDDNR,TRIB,CB5.1W,10/5/1994,7:05,8,B,ISM,M1,SALINITY,,14.8,PPT,F02,,,,9,,,38.32522,-76.37574
39415,MDDNR,TRIB,CB5.1W,10/19/1994,7:25,0.5,S,ISM,M1,SALINITY,,14.66,PPT,F02,,,,9,,,38.32522,-76.37574
39415,MDDNR,TRIB,CB5.1W,10/19/1994,7:25,3,AP,ISM,M1,SALINITY,,14.6,PPT,F02,,,,9,,,38.32522,-76.37574
39415,MDDNR,TRIB,CB5.1W,10/19/1994,7:25,6,BP,ISM,M1,SALINITY,,14.73,PPT,F02,,,,9,,,38.32522,-76.37574
39415,MDDNR,TRIB,CB5.1W,10/19/1994,7:25,8,B,ISM,M1,SALINITY,,15.2,PPT,F02,,,,9,,,38.32522,-76.37574
39416,MDDNR,TRIB,CB5.1W,11/21/1994,8:10,0.5,S,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
39416,MDDNR,TRIB,CB5.1W,11/21/1994,8:10,3,AP,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
39416,MDDNR,TRIB,CB5.1W,11/21/1994,8:10,6,BP,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
39416,MDDNR,TRIB,CB5.1W,11/21/1994,8:10,8,B,ISM,M1,SALINITY,,15.81,PPT,F02,,,,9,,,38.32522,-76.37574
39417,MDDNR,TRIB,CB5.1W,12/19/1994,7:14,0.5,S,ISM,M1,SALINITY,,11.45,PPT,F02,,,,9,,,38.32522,-76.37574
39417,MDDNR,TRIB,CB5.1W,12/19/1994,7:14,3,AP,ISM,M1,SALINITY,,11.41,PPT,F02,,,,9,,,38.32522,-76.37574
39417,MDDNR,TRIB,CB5.1W,12/19/1994,7:14,6,BP,ISM,M1,SALINITY,,12.09,PPT,F02,,,,9,,,38.32522,-76.37574
39417,MDDNR,TRIB,CB5.1W,12/19/1994,7:14,8,B,ISM,M1,SALINITY,,13.99,PPT,F02,,,,9,,,38.32522,-76.37574
39418,MDDNR,TRIB,CB5.1W,1/19/1995,8:35,0.5,S,ISM,M1,SALINITY,,16.22,PPT,F02,,,,9,,,38.32522,-76.37574
39418,MDDNR,TRIB,CB5.1W,1/19/1995,8:35,3,AP,ISM,M1,SALINITY,,16.29,PPT,F02,,,,9,,,38.32522,-76.37574
39418,MDDNR,TRIB,CB5.1W,1/19/1995,8:35,6,BP,ISM,M1,SALINITY,,16.29,PPT,F02,,,,9,,,38.32522,-76.37574
39418,MDDNR,TRIB,CB5.1W,1/19/1995,8:35,8,B,ISM,M1,SALINITY,,16.22,PPT,F02,,,,9,,,38.32522,-76.37574
39419,MDDNR,TRIB,CB5.1W,2/17/1995,8:15,0.5,S,ISM,M1,SALINITY,,15.34,PPT,F02,,,,9,,,38.32522,-76.37574
39419,MDDNR,TRIB,CB5.1W,2/17/1995,8:15,3,AP,ISM,M1,SALINITY,,15.34,PPT,F02,,,,9,,,38.32522,-76.37574
39419,MDDNR,TRIB,CB5.1W,2/17/1995,8:15,6,BP,ISM,M1,SALINITY,,15.39,PPT,F02,,,,9,,,38.32522,-76.37574
39419,MDDNR,TRIB,CB5.1W,2/17/1995,8:15,8,B,ISM,M1,SALINITY,,15.52,PPT,F02,,,,9,,,38.32522,-76.37574
39420,MDDNR,TRIB,CB5.1W,3/2/1995,7:40,0.5,S,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
39420,MDDNR,TRIB,CB5.1W,3/2/1995,7:40,3,AP,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
39420,MDDNR,TRIB,CB5.1W,3/2/1995,7:40,6,BP,ISM,M1,SALINITY,,14.46,PPT,F02,,,,9,,,38.32522,-76.37574
39420,MDDNR,TRIB,CB5.1W,3/2/1995,7:40,8,B,ISM,M1,SALINITY,,14.53,PPT,F02,,,,9,,,38.32522,-76.37574
39421,MDDNR,TRIB,CB5.1W,3/16/1995,6:43,0.5,S,ISM,M1,SALINITY,,14.26,PPT,F02,,,,9,,,38.32522,-76.37574
39421,MDDNR,TRIB,CB5.1W,3/16/1995,6:43,3,AP,ISM,M1,SALINITY,,14.26,PPT,F02,,,,9,,,38.32522,-76.37574
39421,MDDNR,TRIB,CB5.1W,3/16/1995,6:43,6,BP,ISM,M1,SALINITY,,14.8,PPT,F02,,,,9,,,38.32522,-76.37574
39421,MDDNR,TRIB,CB5.1W,3/16/1995,6:43,8,B,ISM,M1,SALINITY,,15.14,PPT,F02,,,,9,,,38.32522,-76.37574
39422,MDDNR,TRIB,CB5.1W,4/3/1995,10:45,0.5,S,ISM,M1,SALINITY,,11.93,PPT,F02,,,,9,,,38.32522,-76.37574
39422,MDDNR,TRIB,CB5.1W,4/3/1995,10:45,3,AP,ISM,M1,SALINITY,,12.26,PPT,F02,,,,9,,,38.32522,-76.37574
39422,MDDNR,TRIB,CB5.1W,4/3/1995,10:45,6,BP,ISM,M1,SALINITY,,12.86,PPT,F02,,,,9,,,38.32522,-76.37574
39422,MDDNR,TRIB,CB5.1W,4/3/1995,10:45,8,B,ISM,M1,SALINITY,,13.13,PPT,F02,,,,9,,,38.32522,-76.37574
39423,MDDNR,TRIB,CB5.1W,4/17/1995,9:45,0.5,S,ISM,M1,SALINITY,,14.33,PPT,F02,,,,9,,,38.32522,-76.37574
39423,MDDNR,TRIB,CB5.1W,4/17/1995,9:45,3,AP,ISM,M1,SALINITY,,14.4,PPT,F02,,,,9,,,38.32522,-76.37574
39423,MDDNR,TRIB,CB5.1W,4/17/1995,9:45,6,BP,ISM,M1,SALINITY,,14.46,PPT,F02,,,,9,,,38.32522,-76.37574
39423,MDDNR,TRIB,CB5.1W,4/17/1995,9:45,8,B,ISM,M1,SALINITY,,14.6,PPT,F02,,,,9,,,38.32522,-76.37574
39424,MDDNR,TRIB,CB5.1W,5/1/1995,9:50,0.5,S,ISM,M1,SALINITY,,13.59,PPT,F02,,,,9,,,38.32522,-76.37574
39424,MDDNR,TRIB,CB5.1W,5/1/1995,9:50,3,AP,ISM,M1,SALINITY,,13.59,PPT,F02,,,,9,,,38.32522,-76.37574
39424,MDDNR,TRIB,CB5.1W,5/1/1995,9:50,6,BP,ISM,M1,SALINITY,,13.99,PPT,F02,,,,9,,,38.32522,-76.37574
39424,MDDNR,TRIB,CB5.1W,5/1/1995,9:50,8,B,ISM,M1,SALINITY,,14.1,PPT,F02,,,,9,,,38.32522,-76.37574
39425,MDDNR,TRIB,CB5.1W,5/18/1995,11:07,0.5,S,ISM,M1,SALINITY,,13.86,PPT,F02,,,,9,,,38.32522,-76.37574
39425,MDDNR,TRIB,CB5.1W,5/18/1995,11:07,3,AP,ISM,M1,SALINITY,,14.13,PPT,F02,,,,9,,,38.32522,-76.37574
39425,MDDNR,TRIB,CB5.1W,5/18/1995,11:07,6,BP,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
39425,MDDNR,TRIB,CB5.1W,5/18/1995,11:07,8,B,ISM,M1,SALINITY,,16.22,PPT,F02,,,,9,,,38.32522,-76.37574
39426,MDDNR,TRIB,CB5.1W,6/12/1995,8:15,0.5,S,ISM,M1,SALINITY,,14.8,PPT,F02,,,,9,,,38.32522,-76.37574
39426,MDDNR,TRIB,CB5.1W,6/12/1995,8:15,3,AP,ISM,M1,SALINITY,,14.73,PPT,F02,,,,9,,,38.32522,-76.37574
39426,MDDNR,TRIB,CB5.1W,6/12/1995,8:15,6,BP,ISM,M1,SALINITY,,15.14,PPT,F02,,,,9,,,38.32522,-76.37574
39426,MDDNR,TRIB,CB5.1W,6/12/1995,8:15,8,B,ISM,M1,SALINITY,,15.68,PPT,F02,,,,9,,,38.32522,-76.37574
39427,MDDNR,TRIB,CB5.1W,6/28/1995,8:37,0.5,S,ISM,M1,SALINITY,,14.95,PPT,F02,,,,9,,,38.32522,-76.37574
39427,MDDNR,TRIB,CB5.1W,6/28/1995,8:37,3,AP,ISM,M1,SALINITY,,14.95,PPT,F02,,,,9,,,38.32522,-76.37574
39427,MDDNR,TRIB,CB5.1W,6/28/1995,8:37,6,BP,ISM,M1,SALINITY,,14.99,PPT,F02,,,,9,,,38.32522,-76.37574
39427,MDDNR,TRIB,CB5.1W,6/28/1995,8:37,8,B,ISM,M1,SALINITY,,14.99,PPT,F02,,,,9,,,38.32522,-76.37574
39428,MDDNR,TRIB,CB5.1W,7/17/1995,11:25,0.5,S,ISM,M1,SALINITY,,14.8,PPT,F02,,,,9,,,38.32522,-76.37574
39428,MDDNR,TRIB,CB5.1W,7/17/1995,11:25,1,M,ISM,M1,SALINITY,,14.87,PPT,F02,,,,9,,,38.32522,-76.37574
39428,MDDNR,TRIB,CB5.1W,7/17/1995,11:25,2,M,ISM,M1,SALINITY,,14.93,PPT,F02,,,,9,,,38.32522,-76.37574
39428,MDDNR,TRIB,CB5.1W,7/17/1995,11:25,3,AP,ISM,M1,SALINITY,,15,PPT,F02,,,,9,,,38.32522,-76.37574
39428,MDDNR,TRIB,CB5.1W,7/17/1995,11:25,6,BP,ISM,M1,SALINITY,,15.14,PPT,F02,,,,9,,,38.32522,-76.37574
39428,MDDNR,TRIB,CB5.1W,7/17/1995,11:25,8,B,ISM,M1,SALINITY,,15.75,PPT,F02,,,,9,,,38.32522,-76.37574
39429,MDDNR,TRIB,CB5.1W,7/31/1995,10:16,0.5,S,ISM,M1,SALINITY,,14.6,PPT,F02,,,,9,,,38.32522,-76.37574
39429,MDDNR,TRIB,CB5.1W,7/31/1995,10:16,3,AP,ISM,M1,SALINITY,,14.66,PPT,F02,,,,9,,,38.32522,-76.37574
39429,MDDNR,TRIB,CB5.1W,7/31/1995,10:16,6,BP,ISM,M1,SALINITY,,14.73,PPT,F02,,,,9,,,38.32522,-76.37574
39429,MDDNR,TRIB,CB5.1W,7/31/1995,10:16,8,B,ISM,M1,SALINITY,,14.73,PPT,F02,,,,9,,,38.32522,-76.37574
39430,MDDNR,TRIB,CB5.1W,8/14/1995,10:20,0.5,S,ISM,M1,SALINITY,,14.39,PPT,F02,,,,9,,,38.32522,-76.37574
39430,MDDNR,TRIB,CB5.1W,8/14/1995,10:20,3,AP,ISM,M1,SALINITY,,14.47,PPT,F02,,,,9,,,38.32522,-76.37574
39430,MDDNR,TRIB,CB5.1W,8/14/1995,10:20,6,BP,ISM,M1,SALINITY,,14.65,PPT,F02,,,,9,,,38.32522,-76.37574
39430,MDDNR,TRIB,CB5.1W,8/14/1995,10:20,8,B,ISM,M1,SALINITY,,16.14,PPT,F02,,,,9,,,38.32522,-76.37574
39431,MDDNR,TRIB,CB5.1W,8/30/1995,10:10,0.5,S,ISM,M1,SALINITY,,15.95,PPT,F02,,,,9,,,38.32522,-76.37574
39431,MDDNR,TRIB,CB5.1W,8/30/1995,10:10,3,AP,ISM,M1,SALINITY,,16.02,PPT,F02,,,,9,,,38.32522,-76.37574
39431,MDDNR,TRIB,CB5.1W,8/30/1995,10:10,6,BP,ISM,M1,SALINITY,,16.02,PPT,F02,,,,9,,,38.32522,-76.37574
39431,MDDNR,TRIB,CB5.1W,8/30/1995,10:10,8,B,ISM,M1,SALINITY,,16.22,PPT,F02,,,,9,,,38.32522,-76.37574
39432,MDDNR,TRIB,CB5.1W,9/14/1995,9:25,0.5,S,ISM,M1,SALINITY,,17.79,PPT,F02,,,,9,,,38.32522,-76.37574
39432,MDDNR,TRIB,CB5.1W,9/14/1995,9:25,3,AP,ISM,M1,SALINITY,,17.86,PPT,F02,,,,9,,,38.32522,-76.37574
39432,MDDNR,TRIB,CB5.1W,9/14/1995,9:25,6,BP,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
39432,MDDNR,TRIB,CB5.1W,9/14/1995,9:25,8,B,ISM,M1,SALINITY,,19.31,PPT,F02,,,,9,,,38.32522,-76.37574
39433,MDDNR,TRIB,CB5.1W,9/26/1995,8:10,0.5,S,ISM,M1,SALINITY,,18.29,PPT,F02,,,,9,,,38.32522,-76.37574
39433,MDDNR,TRIB,CB5.1W,9/26/1995,8:10,3,AP,ISM,M1,SALINITY,,18.34,PPT,F02,,,,9,,,38.32522,-76.37574
39433,MDDNR,TRIB,CB5.1W,9/26/1995,8:10,6,BP,ISM,M1,SALINITY,,18.67,PPT,F02,,,,9,,,38.32522,-76.37574
39433,MDDNR,TRIB,CB5.1W,9/26/1995,8:10,8,B,ISM,M1,SALINITY,,18.81,PPT,F02,,,,9,,,38.32522,-76.37574
39434,MDDNR,TRIB,CB5.1W,10/26/1995,8:09,0.5,S,ISM,M1,SALINITY,,19.17,PPT,F02,,,,9,,,38.32522,-76.37574
39434,MDDNR,TRIB,CB5.1W,10/26/1995,8:09,3,AP,ISM,M1,SALINITY,,19.24,PPT,F02,,,,9,,,38.32522,-76.37574
39434,MDDNR,TRIB,CB5.1W,10/26/1995,8:09,6,BP,ISM,M1,SALINITY,,19.52,PPT,F02,,,,9,,,38.32522,-76.37574
39434,MDDNR,TRIB,CB5.1W,10/26/1995,8:09,8,B,ISM,M1,SALINITY,,19.52,PPT,F02,,,,9,,,38.32522,-76.37574
39435,MDDNR,TRIB,CB5.1W,11/27/1995,9:10,0.5,S,ISM,M1,SALINITY,,15.68,PPT,F02,,,,9,,,38.32522,-76.37574
39435,MDDNR,TRIB,CB5.1W,11/27/1995,9:10,3,AP,ISM,M1,SALINITY,,16.29,PPT,F02,,,,9,,,38.32522,-76.37574
39435,MDDNR,TRIB,CB5.1W,11/27/1995,9:10,6,BP,ISM,M1,SALINITY,,17.93,PPT,F02,,,,9,,,38.32522,-76.37574
39435,MDDNR,TRIB,CB5.1W,11/27/1995,9:10,8,B,ISM,M1,SALINITY,,18.35,PPT,F02,,,,9,,,38.32522,-76.37574
39436,MDDNR,TRIB,CB5.1W,12/12/1995,9:25,0.5,S,ISM,M1,SALINITY,,14.26,PPT,F02,,,,9,,,38.32522,-76.37574
39436,MDDNR,TRIB,CB5.1W,12/12/1995,9:25,3,AP,ISM,M1,SALINITY,,14.26,PPT,F02,,,,9,,,38.32522,-76.37574
39436,MDDNR,TRIB,CB5.1W,12/12/1995,9:25,6,BP,ISM,M1,SALINITY,,14.8,PPT,F02,,,,9,,,38.32522,-76.37574
39436,MDDNR,TRIB,CB5.1W,12/12/1995,9:25,8,B,ISM,M1,SALINITY,,15.07,PPT,F02,,,,9,,,38.32522,-76.37574
39437,MDDNR,TRIB,CB5.1W,1/23/1996,9:30,0.5,S,ISM,M1,SALINITY,,16.11,PPT,F02,,,,9,,,38.32522,-76.37574
39437,MDDNR,TRIB,CB5.1W,1/23/1996,9:30,3,AP,ISM,M1,SALINITY,,16.5,PPT,F02,,,,9,,,38.32522,-76.37574
39437,MDDNR,TRIB,CB5.1W,1/23/1996,9:30,6,BP,ISM,M1,SALINITY,,17.05,PPT,F02,,,,9,,,38.32522,-76.37574
39437,MDDNR,TRIB,CB5.1W,1/23/1996,9:30,8,B,ISM,M1,SALINITY,,17.05,PPT,F02,,,,9,,,38.32522,-76.37574
39438,MDDNR,TRIB,CB5.1W,2/20/1996,8:15,0.5,S,ISM,M1,SALINITY,,12,PPT,F02,,,,9,,,38.32522,-76.37574
39438,MDDNR,TRIB,CB5.1W,2/20/1996,8:15,3,AP,ISM,M1,SALINITY,,12,PPT,F02,,,,9,,,38.32522,-76.37574
39438,MDDNR,TRIB,CB5.1W,2/20/1996,8:15,6,BP,ISM,M1,SALINITY,,12.2,PPT,F02,,,,9,,,38.32522,-76.37574
39438,MDDNR,TRIB,CB5.1W,2/20/1996,8:15,8,B,ISM,M1,SALINITY,,12.33,PPT,F02,,,,9,,,38.32522,-76.37574
39439,MDDNR,TRIB,CB5.1W,3/7/1996,8:37,0.5,S,ISM,M1,SALINITY,,11.47,PPT,F02,,,,9,,,38.32522,-76.37574
39439,MDDNR,TRIB,CB5.1W,3/7/1996,8:37,3,AP,ISM,M1,SALINITY,,11.54,PPT,F02,,,,9,,,38.32522,-76.37574
39439,MDDNR,TRIB,CB5.1W,3/7/1996,8:37,6,BP,ISM,M1,SALINITY,,11.61,PPT,F02,,,,9,,,38.32522,-76.37574
39439,MDDNR,TRIB,CB5.1W,3/7/1996,8:37,8,B,ISM,M1,SALINITY,,11.61,PPT,F02,,,,9,,,38.32522,-76.37574
39440,MDDNR,TRIB,CB5.1W,3/21/1996,8:40,0.5,S,ISM,M1,SALINITY,,10.56,PPT,F02,,,,9,,,38.32522,-76.37574
39440,MDDNR,TRIB,CB5.1W,3/21/1996,8:40,3,AP,ISM,M1,SALINITY,,10.63,PPT,F02,,,,9,,,38.32522,-76.37574
39440,MDDNR,TRIB,CB5.1W,3/21/1996,8:40,6,BP,ISM,M1,SALINITY,,10.63,PPT,F02,,,,9,,,38.32522,-76.37574
39440,MDDNR,TRIB,CB5.1W,3/21/1996,8:40,8,B,ISM,M1,SALINITY,,10.82,PPT,F02,,,,9,,,38.32522,-76.37574
39441,MDDNR,TRIB,CB5.1W,4/4/1996,8:05,0.5,S,ISM,M1,SALINITY,,9.72,PPT,F02,,,,9,,,38.32522,-76.37574
39441,MDDNR,TRIB,CB5.1W,4/4/1996,8:05,3,AP,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9,,,38.32522,-76.37574
39441,MDDNR,TRIB,CB5.1W,4/4/1996,8:05,6,BP,ISM,M1,SALINITY,,9.72,PPT,F02,,,,9,,,38.32522,-76.37574
39441,MDDNR,TRIB,CB5.1W,4/4/1996,8:05,8,B,ISM,M1,SALINITY,,9.72,PPT,F02,,,,9,,,38.32522,-76.37574
39442,MDDNR,TRIB,CB5.1W,4/18/1996,8:50,0.5,S,ISM,M1,SALINITY,,9.4,PPT,F02,,,,9,,,38.32522,-76.37574
39442,MDDNR,TRIB,CB5.1W,4/18/1996,8:50,3,AP,ISM,M1,SALINITY,,9.4,PPT,F02,,,,9,,,38.32522,-76.37574
39442,MDDNR,TRIB,CB5.1W,4/18/1996,8:50,6,BP,ISM,M1,SALINITY,,9.72,PPT,F02,,,,9,,,38.32522,-76.37574
39442,MDDNR,TRIB,CB5.1W,4/18/1996,8:50,8,B,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9,,,38.32522,-76.37574
39443,MDDNR,TRIB,CB5.1W,5/6/1996,11:15,0.5,S,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9,,,38.32522,-76.37574
39443,MDDNR,TRIB,CB5.1W,5/6/1996,11:15,3,AP,ISM,M1,SALINITY,,9.72,PPT,F02,,,,9,,,38.32522,-76.37574
39443,MDDNR,TRIB,CB5.1W,5/6/1996,11:15,6,BP,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9,,,38.32522,-76.37574
39443,MDDNR,TRIB,CB5.1W,5/6/1996,11:15,8,B,ISM,M1,SALINITY,,9.78,PPT,F02,,,,9,,,38.32522,-76.37574
39444,MDDNR,TRIB,CB5.1W,5/20/1996,11:05,0.5,S,ISM,M1,SALINITY,,7.35,PPT,F02,,,,9,,,38.32522,-76.37574
39444,MDDNR,TRIB,CB5.1W,5/20/1996,11:05,3,AP,ISM,M1,SALINITY,,7.39,PPT,F02,,,,9,,,38.32522,-76.37574
39444,MDDNR,TRIB,CB5.1W,5/20/1996,11:05,6,BP,ISM,M1,SALINITY,,7.64,PPT,F02,,,,9,,,38.32522,-76.37574
39444,MDDNR,TRIB,CB5.1W,5/20/1996,11:05,8,B,ISM,M1,SALINITY,,8.34,PPT,F02,,,,9,,,38.32522,-76.37574
39445,MDDNR,TRIB,CB5.1W,6/3/1996,10:15,0.5,S,ISM,M1,SALINITY,,7.68,PPT,F02,,,,9,,,38.32522,-76.37574
39445,MDDNR,TRIB,CB5.1W,6/3/1996,10:15,3,AP,ISM,M1,SALINITY,,7.68,PPT,F02,,,,9,,,38.32522,-76.37574
39445,MDDNR,TRIB,CB5.1W,6/3/1996,10:15,6,BP,ISM,M1,SALINITY,,9.33,PPT,F02,,,,9,,,38.32522,-76.37574
39445,MDDNR,TRIB,CB5.1W,6/3/1996,10:15,8,B,ISM,M1,SALINITY,,10.37,PPT,F02,,,,9,,,38.32522,-76.37574
39446,MDDNR,TRIB,CB5.1W,6/17/1996,10:12,0.5,S,ISM,M1,SALINITY,,8.12,PPT,F02,,,,9,,,38.32522,-76.37574
39446,MDDNR,TRIB,CB5.1W,6/17/1996,10:12,3,AP,ISM,M1,SALINITY,,8.25,PPT,F02,,,,9,,,38.32522,-76.37574
39446,MDDNR,TRIB,CB5.1W,6/17/1996,10:12,6,BP,ISM,M1,SALINITY,,8.19,PPT,F02,,,,9,,,38.32522,-76.37574
39446,MDDNR,TRIB,CB5.1W,6/17/1996,10:12,8,B,ISM,M1,SALINITY,,8.76,PPT,F02,,,,9,,,38.32522,-76.37574
39447,MDDNR,TRIB,CB5.1W,7/2/1996,9:50,0.5,S,ISM,M1,SALINITY,,6.14,PPT,F02,,,,9,,,38.32522,-76.37574
39447,MDDNR,TRIB,CB5.1W,7/2/1996,9:50,3,AP,ISM,M1,SALINITY,,6.31,PPT,F02,,,,9,,,38.32522,-76.37574
39447,MDDNR,TRIB,CB5.1W,7/2/1996,9:50,6,BP,ISM,M1,SALINITY,,7.1,PPT,F02,,,,9,,,38.32522,-76.37574
39447,MDDNR,TRIB,CB5.1W,7/2/1996,9:50,8,B,ISM,M1,SALINITY,,7.71,PPT,F02,,,,9,,,38.32522,-76.37574
39448,MDDNR,TRIB,CB5.1W,7/16/1996,9:40,0.5,S,ISM,M1,SALINITY,,7.39,PPT,F02,,,,9,,,38.32522,-76.37574
39448,MDDNR,TRIB,CB5.1W,7/16/1996,9:40,3,AP,ISM,M1,SALINITY,,6.91,PPT,F02,,,,9,,,38.32522,-76.37574
39448,MDDNR,TRIB,CB5.1W,7/16/1996,9:40,6,BP,ISM,M1,SALINITY,,7.25,PPT,F02,,,,9,,,38.32522,-76.37574
39448,MDDNR,TRIB,CB5.1W,7/16/1996,9:40,8,B,ISM,M1,SALINITY,,7.41,PPT,F02,,,,9,,,38.32522,-76.37574
39449,MDDNR,TRIB,CB5.1W,8/1/1996,9:35,0.5,S,ISM,M1,SALINITY,,10.5,PPT,F02,,,,9,,,38.32522,-76.37574
39449,MDDNR,TRIB,CB5.1W,8/1/1996,9:35,3,AP,ISM,M1,SALINITY,,10.76,PPT,F02,,,,9,,,38.32522,-76.37574
39449,MDDNR,TRIB,CB5.1W,8/1/1996,9:35,6,BP,ISM,M1,SALINITY,,11.02,PPT,F02,,,,9,,,38.32522,-76.37574
39449,MDDNR,TRIB,CB5.1W,8/1/1996,9:35,8,B,ISM,M1,SALINITY,,11.8,PPT,F02,,,,9,,,38.32522,-76.37574
39450,MDDNR,TRIB,CB5.1W,8/19/1996,11:25,0.5,S,ISM,M1,SALINITY,,9.27,PPT,F02,,,,9,,,38.32522,-76.37574
39450,MDDNR,TRIB,CB5.1W,8/19/1996,11:25,3,AP,ISM,M1,SALINITY,,9.46,PPT,F02,,,,9,,,38.32522,-76.37574
39450,MDDNR,TRIB,CB5.1W,8/19/1996,11:25,6,BP,ISM,M1,SALINITY,,10.11,PPT,F02,,,,9,,,38.32522,-76.37574
39450,MDDNR,TRIB,CB5.1W,8/19/1996,11:25,8,B,ISM,M1,SALINITY,,10.43,PPT,F02,,,,9,,,38.32522,-76.37574
