Station,Date,Time (EST),Date+Time,DO (conc.),DO (%),Salinity (ppt),Temp (°C),Temp (°F),pH,Turbidity (NTU),Chlorophyll a (µg/l)
Patuxent River - Jug Bay,12-Aug-2007,15:15:05,12-Aug-2007 15:15:05,7.51,97.7,0.58,28.88,83.984,7.16,85.8,25.9
Patuxent River - Jug Bay,12-Aug-2007,15:30:04,12-Aug-2007 15:30:04,7.16,93.3,0.65,28.92,84.056,7.14,51.2,27.5
Patuxent River - Jug Bay,12-Aug-2007,15:45:05,12-Aug-2007 15:45:05,7.43,97.1,0.68,29.06,84.308,7.17,27.5,26.2
Patuxent River - Jug Bay,12-Aug-2007,16:00:05,12-Aug-2007 16:00:05,7.65,100.1,0.71,29.15,84.47,7.19,57.8,26.7
Patuxent River - Jug Bay,12-Aug-2007,16:15:04,12-Aug-2007 16:15:04,7.84,102.7,0.74,29.22,84.596,7.21,38.0,25.6
Patuxent River - Jug Bay,12-Aug-2007,16:30:05,12-Aug-2007 16:30:05,7.9,103.6,0.75,29.27,84.686,7.22,30.8,26.4
Patuxent River - Jug Bay,12-Aug-2007,16:45:06,12-Aug-2007 16:45:06,7.57,99.2,0.79,29.23,84.614,7.19,16.9,25.6
Patuxent River - Jug Bay,12-Aug-2007,17:00:04,12-Aug-2007 17:00:04,7.6,99.6,0.8,29.24,84.632,7.19,36.3,26.4
Patuxent River - Jug Bay,12-Aug-2007,17:15:04,12-Aug-2007 17:15:04,7.4,97.0,0.82,29.21,84.578,7.16,32.8,25.9
Patuxent River - Jug Bay,12-Aug-2007,17:30:03,12-Aug-2007 17:30:03,7.21,94.5,0.83,29.21,84.578,7.13,26.7,26.7
Patuxent River - Jug Bay,12-Aug-2007,17:45:04,12-Aug-2007 17:45:04,7.27,95.2,0.83,29.18,84.524,7.15,24.9,26.9
Patuxent River - Jug Bay,12-Aug-2007,18:00:03,12-Aug-2007 18:00:03,7.45,97.7,0.83,29.2,84.56,7.17,51.2,25.6
Patuxent River - Jug Bay,12-Aug-2007,18:15:03,12-Aug-2007 18:15:03,7.71,100.9,0.8,29.17,84.506,7.18,72.6,25.9
Patuxent River - Jug Bay,12-Aug-2007,18:30:04,12-Aug-2007 18:30:04,7.53,98.5,0.78,29.11,84.398,7.15,34.4,25.9
Patuxent River - Jug Bay,12-Aug-2007,18:45:01,12-Aug-2007 18:45:01,7.68,100.4,0.75,29.07,84.326,7.16,43.8,26.4
Patuxent River - Jug Bay,12-Aug-2007,19:00:04,12-Aug-2007 19:00:04,7.29,94.9,0.7,28.89,84.002,7.09,64.8,25.0
Patuxent River - Jug Bay,12-Aug-2007,19:15:04,12-Aug-2007 19:15:04,7.33,95.3,0.66,28.82,83.876,7.09,40.0,25.4
Patuxent River - Jug Bay,12-Aug-2007,19:30:04,12-Aug-2007 19:30:04,7.13,92.5,0.61,28.65,83.57,7.05,70.4,26.6
Patuxent River - Jug Bay,12-Aug-2007,19:45:05,12-Aug-2007 19:45:05,7.07,91.5,0.57,28.56,83.408,7.06,44.5,23.8
Patuxent River - Jug Bay,12-Aug-2007,20:00:04,12-Aug-2007 20:00:04,6.93,89.4,0.53,28.4,83.12,7.03,36.8,23.0
Patuxent River - Jug Bay,12-Aug-2007,20:15:05,12-Aug-2007 20:15:05,6.76,86.9,0.47,28.23,82.814,7.02,43.9,22.3
Patuxent River - Jug Bay,12-Aug-2007,20:30:05,12-Aug-2007 20:30:05,6.49,83.1,0.42,28.04,82.472,6.99,42.1,21.0
Patuxent River - Jug Bay,12-Aug-2007,20:45:03,12-Aug-2007 20:45:03,5.99,76.3,0.38,27.79,82.022,6.95,38.1,16.8
Patuxent River - Jug Bay,12-Aug-2007,21:00:01,12-Aug-2007 21:00:01,6.02,76.6,0.36,27.68,81.824,6.95,41.1,17.5
Patuxent River - Jug Bay,12-Aug-2007,21:15:06,12-Aug-2007 21:15:06,5.47,69.3,0.32,27.52,81.536,6.93,29.8,14.4
Patuxent River - Jug Bay,12-Aug-2007,21:30:04,12-Aug-2007 21:30:04,5.52,70.0,0.31,27.43,81.374,6.94,35.7,13.8
Patuxent River - Jug Bay,12-Aug-2007,21:45:10,12-Aug-2007 21:45:10,5.25,66.4,0.28,27.36,81.248,6.92,27.5,12.2
Patuxent River - Jug Bay,12-Aug-2007,22:00:04,12-Aug-2007 22:00:04,4.78,60.3,0.28,27.23,81.014,6.89,24.6,10.1
Patuxent River - Jug Bay,12-Aug-2007,22:15:05,12-Aug-2007 22:15:05,4.71,59.3,0.26,27.11,80.798,6.89,42.7,10.2
Patuxent River - Jug Bay,12-Aug-2007,22:30:05,12-Aug-2007 22:30:05,4.78,60.2,0.25,27.09,80.762,6.9,19.2,7.6
Patuxent River - Jug Bay,12-Aug-2007,22:45:05,12-Aug-2007 22:45:05,4.72,59.3,0.25,26.96,80.528,6.91,25.0,7.6
Patuxent River - Jug Bay,12-Aug-2007,23:00:05,12-Aug-2007 23:00:05,4.62,58.0,0.24,26.91,80.438,6.9,22.0,7.2
Patuxent River - Jug Bay,12-Aug-2007,23:15:04,12-Aug-2007 23:15:04,4.62,58.0,0.23,26.89,80.402,6.91,23.6,7.3
Patuxent River - Jug Bay,12-Aug-2007,23:30:04,12-Aug-2007 23:30:04,4.78,59.9,0.23,26.85,80.33,6.93,28.5,6.6
Patuxent River - Jug Bay,12-Aug-2007,23:45:04,12-Aug-2007 23:45:04,4.99,62.4,0.23,26.73,80.114,6.94,22.1,6.8
Patuxent River - Jug Bay,13-Aug-2007,00:00:04,13-Aug-2007 00:00:04,4.72,59.0,0.23,26.68,80.024,6.94,17.7,6.3
Patuxent River - Jug Bay,13-Aug-2007,00:15:04,13-Aug-2007 00:15:04,4.69,58.6,0.23,26.64,79.952,6.92,40.0,6.9
Patuxent River - Jug Bay,13-Aug-2007,00:30:04,13-Aug-2007 00:30:04,4.62,57.7,0.23,26.73,80.114,6.92,45.5,7.0
Patuxent River - Jug Bay,13-Aug-2007,00:45:04,13-Aug-2007 00:45:04,4.78,59.8,0.22,26.8,80.24,6.94,35.7,7.9
Patuxent River - Jug Bay,13-Aug-2007,01:00:04,13-Aug-2007 01:00:04,4.84,60.6,0.23,26.83,80.294,6.94,30.0,8.3
Patuxent River - Jug Bay,13-Aug-2007,01:15:01,13-Aug-2007 01:15:01,4.87,61.1,0.23,26.92,80.456,6.95,34.3,9.7
Patuxent River - Jug Bay,13-Aug-2007,01:30:04,13-Aug-2007 01:30:04,4.92,61.9,0.24,26.98,80.564,6.96,34.7,10.7
Patuxent River - Jug Bay,13-Aug-2007,01:45:03,13-Aug-2007 01:45:03,4.94,62.1,0.25,27.04,80.672,6.96,54.8,12.7
Patuxent River - Jug Bay,13-Aug-2007,02:00:01,13-Aug-2007 02:00:01,4.98,62.6,0.26,27.04,80.672,6.96,,14.4
Patuxent River - Jug Bay,13-Aug-2007,02:15:01,13-Aug-2007 02:15:01,5.35,67.6,0.33,27.22,80.996,6.99,52.1,17.5
Patuxent River - Jug Bay,13-Aug-2007,02:30:04,13-Aug-2007 02:30:04,5.45,68.9,0.37,27.3,81.14,7.0,36.7,19.3
Patuxent River - Jug Bay,13-Aug-2007,02:45:04,13-Aug-2007 02:45:04,5.62,71.3,0.42,27.49,81.482,7.02,32.7,21.1
Patuxent River - Jug Bay,13-Aug-2007,03:00:05,13-Aug-2007 03:00:05,5.83,74.2,0.49,27.7,81.86,7.04,28.5,23.1
Patuxent River - Jug Bay,13-Aug-2007,03:15:04,13-Aug-2007 03:15:04,5.74,73.2,0.53,27.76,81.968,7.02,28.5,23.6
Patuxent River - Jug Bay,13-Aug-2007,03:30:05,13-Aug-2007 03:30:05,5.72,73.0,0.58,27.8,82.04,7.02,26.0,23.5
Patuxent River - Jug Bay,13-Aug-2007,03:45:04,13-Aug-2007 03:45:04,5.8,74.3,0.62,28.01,82.418,7.03,25.3,24.9
Patuxent River - Jug Bay,13-Aug-2007,04:00:04,13-Aug-2007 04:00:04,5.77,74.1,0.65,28.04,82.472,7.02,22.6,24.6
Patuxent River - Jug Bay,13-Aug-2007,04:15:04,13-Aug-2007 04:15:04,5.72,73.3,0.67,28.0,82.4,7.01,19.2,24.0
Patuxent River - Jug Bay,13-Aug-2007,04:30:05,13-Aug-2007 04:30:05,5.66,72.5,0.68,28.0,82.4,7.0,19.2,23.5
Patuxent River - Jug Bay,13-Aug-2007,04:45:05,13-Aug-2007 04:45:05,5.69,73.1,0.71,28.06,82.508,7.01,19.5,24.3
Patuxent River - Jug Bay,13-Aug-2007,05:00:05,13-Aug-2007 05:00:05,5.55,71.1,0.72,27.98,82.364,7.0,18.6,23.5
Patuxent River - Jug Bay,13-Aug-2007,05:15:05,13-Aug-2007 05:15:05,5.51,70.6,0.73,27.94,82.292,6.99,16.3,23.4
Patuxent River - Jug Bay,13-Aug-2007,05:30:05,13-Aug-2007 05:30:05,5.29,67.8,0.75,27.96,82.328,6.98,19.6,22.5
Patuxent River - Jug Bay,13-Aug-2007,05:45:04,13-Aug-2007 05:45:04,5.31,68.1,0.76,27.97,82.346,6.98,20.8,23.6
Patuxent River - Jug Bay,13-Aug-2007,06:00:04,13-Aug-2007 06:00:04,5.14,65.9,0.76,27.92,82.256,6.97,17.4,22.1
Patuxent River - Jug Bay,13-Aug-2007,06:15:04,13-Aug-2007 06:15:04,5.39,69.1,0.76,27.96,82.328,6.99,22.5,22.9
Patuxent River - Jug Bay,13-Aug-2007,06:30:04,13-Aug-2007 06:30:04,5.41,69.3,0.76,27.87,82.166,6.98,19.7,21.5
Patuxent River - Jug Bay,13-Aug-2007,06:45:04,13-Aug-2007 06:45:04,5.42,69.2,0.75,27.78,82.004,6.97,22.1,20.7
Patuxent River - Jug Bay,13-Aug-2007,07:00:04,13-Aug-2007 07:00:04,5.45,69.8,0.75,27.92,82.256,6.98,26.1,21.2
Patuxent River - Jug Bay,13-Aug-2007,07:15:04,13-Aug-2007 07:15:04,5.13,65.6,0.72,27.75,81.95,6.94,24.8,20.2
Patuxent River - Jug Bay,13-Aug-2007,07:30:04,13-Aug-2007 07:30:04,5.27,67.3,0.7,27.76,81.968,6.95,26.1,20.1
Patuxent River - Jug Bay,13-Aug-2007,07:45:05,13-Aug-2007 07:45:05,5.31,67.7,0.67,27.76,81.968,6.96,35.4,19.9
Patuxent River - Jug Bay,13-Aug-2007,08:00:05,13-Aug-2007 08:00:05,5.04,64.2,0.63,27.6,81.68,6.93,31.4,18.7
Patuxent River - Jug Bay,13-Aug-2007,08:15:05,13-Aug-2007 08:15:05,4.92,62.5,0.59,27.48,81.464,6.92,29.7,21.4
Patuxent River - Jug Bay,13-Aug-2007,08:30:04,13-Aug-2007 08:30:04,4.9,62.1,0.55,27.35,81.23,6.92,34.7,18.6
Patuxent River - Jug Bay,13-Aug-2007,08:45:04,13-Aug-2007 08:45:04,4.76,60.1,0.5,27.19,80.942,6.9,26.6,17.0
Patuxent River - Jug Bay,13-Aug-2007,09:00:05,13-Aug-2007 09:00:05,4.79,60.4,0.46,27.16,80.888,6.92,31.5,17.1
Patuxent River - Jug Bay,13-Aug-2007,09:15:04,13-Aug-2007 09:15:04,4.76,59.9,0.41,27.0,80.6,6.92,31.6,15.3
Patuxent River - Jug Bay,13-Aug-2007,09:30:05,13-Aug-2007 09:30:05,4.58,57.5,0.37,26.9,80.42,6.9,30.8,14.4
Patuxent River - Jug Bay,13-Aug-2007,09:45:05,13-Aug-2007 09:45:05,4.53,56.8,0.34,26.89,80.402,6.9,26.4,16.7
Patuxent River - Jug Bay,13-Aug-2007,10:00:05,13-Aug-2007 10:00:05,4.51,56.5,0.31,26.8,80.24,6.91,21.7,11.9
Patuxent River - Jug Bay,13-Aug-2007,10:15:05,13-Aug-2007 10:15:05,4.62,57.8,0.29,26.75,80.15,6.92,21.3,12.0
Patuxent River - Jug Bay,13-Aug-2007,10:30:04,13-Aug-2007 10:30:04,4.63,57.9,0.28,26.75,80.15,6.92,42.4,12.5
Patuxent River - Jug Bay,13-Aug-2007,10:45:04,13-Aug-2007 10:45:04,4.76,59.6,0.27,26.77,80.186,6.94,13.9,11.5
Patuxent River - Jug Bay,13-Aug-2007,11:00:03,13-Aug-2007 11:00:03,4.92,61.6,0.26,26.75,80.15,6.95,14.1,10.6
Patuxent River - Jug Bay,13-Aug-2007,11:15:04,13-Aug-2007 11:15:04,4.94,61.9,0.25,26.83,80.294,6.95,12.0,10.3
Patuxent River - Jug Bay,13-Aug-2007,11:30:05,13-Aug-2007 11:30:05,5.09,63.7,0.25,26.81,80.258,6.97,11.7,10.9
Patuxent River - Jug Bay,13-Aug-2007,11:45:04,13-Aug-2007 11:45:04,5.28,66.1,0.24,26.83,80.294,6.98,13.2,10.6
Patuxent River - Jug Bay,13-Aug-2007,12:00:05,13-Aug-2007 12:00:05,5.4,67.7,0.24,26.87,80.366,6.99,12.5,10.2
Patuxent River - Jug Bay,13-Aug-2007,12:15:04,13-Aug-2007 12:15:04,5.33,66.8,0.24,26.85,80.33,6.99,10.0,9.7
Patuxent River - Jug Bay,13-Aug-2007,12:30:05,13-Aug-2007 12:30:05,5.63,70.8,0.23,27.1,80.78,7.02,9.0,10.1
Patuxent River - Jug Bay,13-Aug-2007,12:45:05,13-Aug-2007 12:45:05,5.76,72.5,0.23,27.06,80.708,7.01,10.3,10.3
Patuxent River - Jug Bay,13-Aug-2007,13:00:05,13-Aug-2007 13:00:05,6.18,77.9,0.23,27.18,80.924,7.05,11.7,11.4
Patuxent River - Jug Bay,13-Aug-2007,13:15:05,13-Aug-2007 13:15:05,6.6,83.7,0.23,27.5,81.5,7.08,11.7,12.2
Patuxent River - Jug Bay,13-Aug-2007,13:30:05,13-Aug-2007 13:30:05,6.58,83.6,0.23,27.6,81.68,7.07,15.6,12.0
Patuxent River - Jug Bay,13-Aug-2007,13:45:05,13-Aug-2007 13:45:05,6.19,78.3,0.23,27.36,81.248,7.02,19.5,13.3
Patuxent River - Jug Bay,13-Aug-2007,14:00:05,13-Aug-2007 14:00:05,5.96,75.2,0.24,27.25,81.05,7.0,20.8,12.7
Patuxent River - Jug Bay,13-Aug-2007,14:15:05,13-Aug-2007 14:15:05,5.92,74.7,0.24,27.3,81.14,7.0,21.4,13.0
Patuxent River - Jug Bay,13-Aug-2007,14:30:05,13-Aug-2007 14:30:05,6.09,77.0,0.25,27.4,81.32,7.02,34.2,15.1
Patuxent River - Jug Bay,13-Aug-2007,14:45:04,13-Aug-2007 14:45:04,6.99,89.0,0.26,27.75,81.95,7.11,60.1,17.6
Patuxent River - Jug Bay,13-Aug-2007,15:00:03,13-Aug-2007 15:00:03,7.57,96.7,0.27,27.97,82.346,7.17,40.2,18.3
Patuxent River - Jug Bay,13-Aug-2007,15:15:05,13-Aug-2007 15:15:05,7.82,100.6,0.31,28.25,82.85,7.21,44.3,21.6
Patuxent River - Jug Bay,13-Aug-2007,15:30:05,13-Aug-2007 15:30:05,7.63,98.5,0.4,28.48,83.264,7.22,71.5,24.6
Patuxent River - Jug Bay,13-Aug-2007,15:45:05,13-Aug-2007 15:45:05,7.58,98.0,0.45,28.53,83.354,7.21,26.9,23.8
Patuxent River - Jug Bay,13-Aug-2007,16:00:05,13-Aug-2007 16:00:05,7.45,96.5,0.49,28.6,83.48,7.2,26.6,25.0
Patuxent River - Jug Bay,13-Aug-2007,16:15:01,13-Aug-2007 16:15:01,7.17,93.2,0.55,28.76,83.768,7.18,25.1,25.2
Patuxent River - Jug Bay,13-Aug-2007,16:30:01,13-Aug-2007 16:30:01,7.49,97.4,0.57,28.79,83.822,7.21,25.3,24.5
Patuxent River - Jug Bay,13-Aug-2007,16:45:05,13-Aug-2007 16:45:05,7.13,92.7,0.62,28.82,83.876,7.17,19.2,25.0
Patuxent River - Jug Bay,13-Aug-2007,17:00:05,13-Aug-2007 17:00:05,7.0,91.1,0.64,28.81,83.858,7.15,20.8,24.7
Patuxent River - Jug Bay,13-Aug-2007,17:15:05,13-Aug-2007 17:15:05,6.89,89.6,0.66,28.83,83.894,7.15,18.6,25.0
Patuxent River - Jug Bay,13-Aug-2007,17:30:05,13-Aug-2007 17:30:05,6.73,87.6,0.67,28.83,83.894,7.14,13.7,23.6
Patuxent River - Jug Bay,13-Aug-2007,17:45:05,13-Aug-2007 17:45:05,6.65,86.5,0.68,28.82,83.876,7.12,15.3,23.1
Patuxent River - Jug Bay,13-Aug-2007,18:00:05,13-Aug-2007 18:00:05,7.17,93.1,0.67,28.75,83.75,7.18,17.5,24.6
Patuxent River - Jug Bay,13-Aug-2007,18:15:04,13-Aug-2007 18:15:04,7.5,97.4,0.68,28.75,83.75,7.22,16.6,24.3
Patuxent River - Jug Bay,13-Aug-2007,18:30:05,13-Aug-2007 18:30:05,7.48,97.2,0.68,28.75,83.75,7.21,20.2,24.7
Patuxent River - Jug Bay,13-Aug-2007,18:45:04,13-Aug-2007 18:45:04,7.52,97.6,0.66,28.65,83.57,7.2,19.8,23.2
Patuxent River - Jug Bay,13-Aug-2007,19:00:04,13-Aug-2007 19:00:04,7.48,97.0,0.65,28.68,83.624,7.2,24.4,24.5
Patuxent River - Jug Bay,13-Aug-2007,19:15:05,13-Aug-2007 19:15:05,7.34,95.2,0.64,28.64,83.552,7.18,29.1,23.4
Patuxent River - Jug Bay,13-Aug-2007,19:30:05,13-Aug-2007 19:30:05,7.09,91.6,0.61,28.46,83.228,7.13,27.5,24.3
Patuxent River - Jug Bay,13-Aug-2007,19:45:05,13-Aug-2007 19:45:05,7.13,92.1,0.58,28.42,83.156,7.14,38.8,27.1
Patuxent River - Jug Bay,13-Aug-2007,20:00:04,13-Aug-2007 20:00:04,7.0,90.1,0.53,28.26,82.868,7.11,24.3,22.4
Patuxent River - Jug Bay,13-Aug-2007,20:15:05,13-Aug-2007 20:15:05,7.02,90.1,0.48,28.11,82.598,7.1,38.6,20.8
Patuxent River - Jug Bay,13-Aug-2007,20:30:05,13-Aug-2007 20:30:05,7.04,90.0,0.43,27.94,82.292,7.1,28.3,18.1
Patuxent River - Jug Bay,13-Aug-2007,20:45:05,13-Aug-2007 20:45:05,6.69,85.4,0.39,27.82,82.076,7.06,22.7,18.4
Patuxent River - Jug Bay,13-Aug-2007,21:00:03,13-Aug-2007 21:00:03,6.62,84.0,0.35,27.58,81.644,7.05,21.2,15.7
Patuxent River - Jug Bay,13-Aug-2007,21:15:05,13-Aug-2007 21:15:05,6.22,78.8,0.32,27.46,81.428,7.02,22.2,12.4
Patuxent River - Jug Bay,13-Aug-2007,21:30:05,13-Aug-2007 21:30:05,5.81,73.5,0.3,27.34,81.212,6.98,17.7,10.9
Patuxent River - Jug Bay,13-Aug-2007,21:45:04,13-Aug-2007 21:45:04,5.97,75.3,0.29,27.22,80.996,7.0,25.0,8.9
Patuxent River - Jug Bay,13-Aug-2007,22:00:04,13-Aug-2007 22:00:04,5.56,70.1,0.28,27.14,80.852,6.98,19.8,10.7
Patuxent River - Jug Bay,13-Aug-2007,22:15:05,13-Aug-2007 22:15:05,5.56,69.9,0.27,27.05,80.69,6.98,16.7,8.4
Patuxent River - Jug Bay,13-Aug-2007,22:30:05,13-Aug-2007 22:30:05,5.39,67.8,0.26,27.0,80.6,6.98,15.4,6.9
Patuxent River - Jug Bay,13-Aug-2007,22:45:04,13-Aug-2007 22:45:04,5.86,73.5,0.25,26.87,80.366,7.01,16.1,6.6
Patuxent River - Jug Bay,13-Aug-2007,23:00:04,13-Aug-2007 23:00:04,5.76,72.2,0.24,26.87,80.366,7.02,16.6,6.2
Patuxent River - Jug Bay,13-Aug-2007,23:15:05,13-Aug-2007 23:15:05,5.54,69.5,0.24,26.87,80.366,7.0,13.5,7.1
Patuxent River - Jug Bay,13-Aug-2007,23:30:05,13-Aug-2007 23:30:05,6.08,76.2,0.23,26.84,80.312,7.07,19.9,6.2
Patuxent River - Jug Bay,13-Aug-2007,23:45:05,13-Aug-2007 23:45:05,6.55,81.8,0.23,26.65,79.97,7.09,15.5,5.4
Patuxent River - Jug Bay,14-Aug-2007,00:00:04,14-Aug-2007 00:00:04,5.82,72.8,0.23,26.71,80.078,7.04,18.5,6.6
Patuxent River - Jug Bay,14-Aug-2007,00:15:04,14-Aug-2007 00:15:04,5.98,74.6,0.23,26.67,80.006,7.04,20.0,6.2
Patuxent River - Jug Bay,14-Aug-2007,00:30:04,14-Aug-2007 00:30:04,5.83,72.7,0.22,26.59,79.862,7.05,14.6,6.3
Patuxent River - Jug Bay,14-Aug-2007,00:45:03,14-Aug-2007 00:45:03,5.75,71.5,0.22,26.49,79.682,7.02,36.7,6.6
Patuxent River - Jug Bay,14-Aug-2007,01:00:03,14-Aug-2007 01:00:03,5.9,73.5,0.22,26.51,79.718,7.04,31.5,7.2
Patuxent River - Jug Bay,14-Aug-2007,01:15:03,14-Aug-2007 01:15:03,5.91,73.7,0.22,26.51,79.718,7.05,34.0,6.1
Patuxent River - Jug Bay,14-Aug-2007,01:30:04,14-Aug-2007 01:30:04,5.55,69.2,0.22,26.58,79.844,7.03,21.7,7.0
Patuxent River - Jug Bay,14-Aug-2007,01:45:05,14-Aug-2007 01:45:05,5.58,69.6,0.22,26.59,79.862,7.03,23.3,7.6
Patuxent River - Jug Bay,14-Aug-2007,02:00:05,14-Aug-2007 02:00:05,5.53,69.0,0.23,26.66,79.988,7.03,22.1,8.1
Patuxent River - Jug Bay,14-Aug-2007,02:15:04,14-Aug-2007 02:15:04,5.46,68.2,0.23,26.66,79.988,7.03,25.6,8.7
Patuxent River - Jug Bay,14-Aug-2007,02:30:05,14-Aug-2007 02:30:05,5.42,67.7,0.24,26.67,80.006,7.02,24.0,9.9
Patuxent River - Jug Bay,14-Aug-2007,02:45:04,14-Aug-2007 02:45:04,5.35,66.8,0.24,26.66,79.988,7.02,45.3,10.4
Patuxent River - Jug Bay,14-Aug-2007,03:00:04,14-Aug-2007 03:00:04,5.34,66.7,0.27,26.67,80.006,7.02,30.2,12.8
Patuxent River - Jug Bay,14-Aug-2007,03:15:04,14-Aug-2007 03:15:04,5.56,69.8,0.34,26.87,80.366,7.06,32.7,17.5
Patuxent River - Jug Bay,14-Aug-2007,03:30:05,14-Aug-2007 03:30:05,5.72,72.1,0.39,27.14,80.852,7.08,31.0,19.4
Patuxent River - Jug Bay,14-Aug-2007,03:45:05,14-Aug-2007 03:45:05,5.75,72.7,0.44,27.26,81.068,7.09,32.5,21.1
Patuxent River - Jug Bay,14-Aug-2007,04:00:05,14-Aug-2007 04:00:05,5.72,72.4,0.49,27.33,81.194,7.08,26.9,22.0
Patuxent River - Jug Bay,14-Aug-2007,04:15:05,14-Aug-2007 04:15:05,5.64,71.6,0.54,27.54,81.572,7.07,32.1,22.6
Patuxent River - Jug Bay,14-Aug-2007,04:30:05,14-Aug-2007 04:30:05,5.64,71.7,0.59,27.54,81.572,7.07,25.7,22.1
Patuxent River - Jug Bay,14-Aug-2007,04:45:04,14-Aug-2007 04:45:04,5.55,70.5,0.61,27.48,81.464,7.06,23.4,21.7
Patuxent River - Jug Bay,14-Aug-2007,05:00:04,14-Aug-2007 05:00:04,5.54,70.5,0.65,27.55,81.59,7.06,20.0,22.0
Patuxent River - Jug Bay,14-Aug-2007,05:15:05,14-Aug-2007 05:15:05,5.51,70.0,0.66,27.43,81.374,7.05,21.6,21.2
Patuxent River - Jug Bay,14-Aug-2007,05:30:05,14-Aug-2007 05:30:05,5.42,68.9,0.69,27.51,81.518,7.04,18.4,20.1
Patuxent River - Jug Bay,14-Aug-2007,05:45:05,14-Aug-2007 05:45:05,5.32,67.6,0.72,27.54,81.572,7.03,18.8,20.3
Patuxent River - Jug Bay,14-Aug-2007,06:00:04,14-Aug-2007 06:00:04,5.31,67.5,0.73,27.45,81.41,7.03,20.1,19.6
Patuxent River - Jug Bay,14-Aug-2007,06:15:04,14-Aug-2007 06:15:04,5.26,66.8,0.74,27.41,81.338,7.02,16.9,19.4
Patuxent River - Jug Bay,14-Aug-2007,06:30:04,14-Aug-2007 06:30:04,5.24,66.6,0.77,27.47,81.446,7.02,17.1,18.9
Patuxent River - Jug Bay,14-Aug-2007,06:45:04,14-Aug-2007 06:45:04,4.76,60.5,0.78,27.45,81.41,6.99,15.4,17.6
Patuxent River - Jug Bay,14-Aug-2007,07:00:04,14-Aug-2007 07:00:04,5.18,65.7,0.79,27.38,81.284,7.02,18.6,18.7
Patuxent River - Jug Bay,14-Aug-2007,07:15:05,14-Aug-2007 07:15:05,5.29,67.0,0.77,27.32,81.176,7.02,20.9,20.9
Patuxent River - Jug Bay,14-Aug-2007,07:30:05,14-Aug-2007 07:30:05,5.34,67.5,0.75,27.25,81.05,7.02,31.2,20.4
Patuxent River - Jug Bay,14-Aug-2007,07:45:05,14-Aug-2007 07:45:05,5.21,66.1,0.74,27.31,81.158,7.0,36.6,17.2
Patuxent River - Jug Bay,14-Aug-2007,08:00:04,14-Aug-2007 08:00:04,5.23,66.2,0.73,27.27,81.086,7.0,28.1,17.4
Patuxent River - Jug Bay,14-Aug-2007,08:15:05,14-Aug-2007 08:15:05,5.3,67.1,0.69,27.27,81.086,7.02,37.5,18.6
Patuxent River - Jug Bay,14-Aug-2007,08:30:05,14-Aug-2007 08:30:05,5.21,65.9,0.65,27.19,80.942,7.0,39.1,23.2
Patuxent River - Jug Bay,14-Aug-2007,08:45:05,14-Aug-2007 08:45:05,5.14,64.7,0.61,27.04,80.672,6.99,38.9,17.9
Patuxent River - Jug Bay,14-Aug-2007,09:00:05,14-Aug-2007 09:00:05,5.13,64.5,0.56,26.96,80.528,6.99,55.6,18.0
Patuxent River - Jug Bay,14-Aug-2007,09:15:04,14-Aug-2007 09:15:04,5.23,65.6,0.53,26.87,80.366,7.0,40.4,18.2
Patuxent River - Jug Bay,14-Aug-2007,09:30:03,14-Aug-2007 09:30:03,5.28,66.2,0.48,26.8,80.24,7.01,34.4,17.0
Patuxent River - Jug Bay,14-Aug-2007,09:45:03,14-Aug-2007 09:45:03,5.18,64.8,0.43,26.63,79.934,7.0,40.2,15.4
Patuxent River - Jug Bay,14-Aug-2007,10:00:05,14-Aug-2007 10:00:05,5.24,65.3,0.4,26.56,79.808,6.99,35.8,14.8
Patuxent River - Jug Bay,14-Aug-2007,10:15:05,14-Aug-2007 10:15:05,5.19,64.7,0.36,26.47,79.646,6.99,30.5,14.3
Patuxent River - Jug Bay,14-Aug-2007,10:30:05,14-Aug-2007 10:30:05,5.21,64.8,0.33,26.38,79.484,6.99,26.3,12.8
Patuxent River - Jug Bay,14-Aug-2007,10:45:04,14-Aug-2007 10:45:04,5.41,67.3,0.31,26.42,79.556,7.0,27.3,12.8
Patuxent River - Jug Bay,14-Aug-2007,11:00:05,14-Aug-2007 11:00:05,5.48,68.2,0.29,26.43,79.574,7.01,20.9,12.3
Patuxent River - Jug Bay,14-Aug-2007,11:15:05,14-Aug-2007 11:15:05,5.61,69.8,0.28,26.4,79.52,7.02,24.9,13.0
Patuxent River - Jug Bay,14-Aug-2007,11:30:05,14-Aug-2007 11:30:05,5.75,71.6,0.26,26.48,79.664,7.03,16.7,12.7
Patuxent River - Jug Bay,14-Aug-2007,11:45:05,14-Aug-2007 11:45:05,5.94,74.1,0.25,26.54,79.772,7.04,16.2,11.4
Patuxent River - Jug Bay,14-Aug-2007,12:00:05,14-Aug-2007 12:00:05,6.13,76.2,0.25,26.36,79.448,7.06,18.4,12.6
Patuxent River - Jug Bay,14-Aug-2007,12:15:04,14-Aug-2007 12:15:04,6.14,76.3,0.24,26.4,79.52,7.07,14.8,11.2
Patuxent River - Jug Bay,14-Aug-2007,12:30:04,14-Aug-2007 12:30:04,6.29,78.4,0.24,26.56,79.808,7.09,13.7,11.7
Patuxent River - Jug Bay,14-Aug-2007,12:45:04,14-Aug-2007 12:45:04,6.12,76.3,0.24,26.56,79.808,7.07,10.9,10.7
